date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:44	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:45%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa6595751459f6af8a16bc_bg5.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa6595751459f6af8a16bc_bg5.html	(from https://kidsland.webflow.io/index.html)
13:38:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:45%20GMT	https://kidsland.webflow.io/checkout	D:/.ari/test/kidsland.webflow.io/checkout.html	(from https://kidsland.webflow.io/index.html)
13:38:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:45%20GMT	https://kidsland.webflow.io/service/early-education	D:/.ari/test/kidsland.webflow.io/service/early-education.html	(from https://kidsland.webflow.io/index.html)
13:38:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:46%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa6368751459f6af88161c_bg1.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa6368751459f6af88161c_bg1.html	(from https://kidsland.webflow.io/index.html)
13:38:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:46%20GMT	https://kidsland.webflow.io/service/first-setps-4k	D:/.ari/test/kidsland.webflow.io/service/first-setps-4k.html	(from https://kidsland.webflow.io/index.html)
13:38:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:46%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa649ea658fe025a8090bb_bg3.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa649ea658fe025a8090bb_bg3.html	(from https://kidsland.webflow.io/index.html)
13:38:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:46%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa64db0456aaad8a879984_bg4.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa64db0456aaad8a879984_bg4.html	(from https://kidsland.webflow.io/index.html)
13:38:45	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:46%20GMT	https://kidsland.webflow.io/service/mental-health	D:/.ari/test/kidsland.webflow.io/service/mental-health.html	(from https://kidsland.webflow.io/index.html)
13:38:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:46%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa646aa01b4a96564929be_bg2.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa646aa01b4a96564929be_bg2.html	(from https://kidsland.webflow.io/index.html)
13:38:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:46%20GMT	https://kidsland.webflow.io/service/social-studies	D:/.ari/test/kidsland.webflow.io/service/social-studies.html	(from https://kidsland.webflow.io/index.html)
13:38:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:46%20GMT	https://kidsland.webflow.io/service/visual-arts	D:/.ari/test/kidsland.webflow.io/service/visual-arts.html	(from https://kidsland.webflow.io/index.html)
13:38:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:47%20GMT	https://kidsland.webflow.io/service/reading-education	D:/.ari/test/kidsland.webflow.io/service/reading-education.html	(from https://kidsland.webflow.io/index.html)
13:38:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:47%20GMT	https://kidsland.webflow.io/post/what-the-reggio-emilia-approach-can-offer-your-child-3	D:/.ari/test/kidsland.webflow.io/post/what-the-reggio-emilia-approach-can-offer-your-child-3.html	(from https://kidsland.webflow.io/index.html)
13:38:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:47%20GMT	https://kidsland.webflow.io/post/a-close-look-at-the-montessori-approach-3	D:/.ari/test/kidsland.webflow.io/post/a-close-look-at-the-montessori-approach-3.html	(from https://kidsland.webflow.io/index.html)
13:38:46	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:47%20GMT	https://kidsland.webflow.io/product/per-day	D:/.ari/test/kidsland.webflow.io/product/per-day.html	(from https://kidsland.webflow.io/home-v2-activities)
13:38:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:47%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa6e3e37ebe83cc15806b9_bg2.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa6e3e37ebe83cc15806b9_bg2.html	(from https://kidsland.webflow.io/about-us)
13:38:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:48%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa6d308b6906abfd61c25b_bg1.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa6d308b6906abfd61c25b_bg1.html	(from https://kidsland.webflow.io/about-us)
13:38:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:48%20GMT	https://kidsland.webflow.io/teachers/lee-e-rousey	D:/.ari/test/kidsland.webflow.io/teachers/lee-e-rousey.html	(from https://kidsland.webflow.io/about-us)
13:38:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:48%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa6eb487031d2d5f423dbd_bg4.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa6eb487031d2d5f423dbd_bg4.html	(from https://kidsland.webflow.io/about-us)
13:38:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:48%20GMT	https://kidsland.webflow.io/teachers/frank-a-holbert	D:/.ari/test/kidsland.webflow.io/teachers/frank-a-holbert.html	(from https://kidsland.webflow.io/about-us)
13:38:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:48%20GMT	https://kidsland.webflow.io/teachers/mary-g-wilson	D:/.ari/test/kidsland.webflow.io/teachers/mary-g-wilson.html	(from https://kidsland.webflow.io/about-us)
13:38:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:48%20GMT	https://kidsland.webflow.io/%22https://assets-global.website-files.com/65d2f12648fded04723f7213/65fa6e76e9fd22fb37d8a94c_bg3.png%22	D:/.ari/test/kidsland.webflow.io/_https_/assets-global.website-files.com/65d2f12648fded04723f7213/65fa6e76e9fd22fb37d8a94c_bg3.html	(from https://kidsland.webflow.io/about-us)
13:38:47	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:48%20GMT	https://kidsland.webflow.io/teachers/ashley-c-capra	D:/.ari/test/kidsland.webflow.io/teachers/ashley-c-capra.html	(from https://kidsland.webflow.io/about-us)
13:38:47	0/-1	---M--	502	error ('')			https://kidsland.webflow.io/blog-category/childs	D:/.ari/test/kidsland.webflow.io/blog-category/childs.html	(from https://kidsland.webflow.io/blog)
13:38:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:48%20GMT	https://kidsland.webflow.io/teachers/sara-p-torres	D:/.ari/test/kidsland.webflow.io/teachers/sara-p-torres.html	(from https://kidsland.webflow.io/about-us)
13:38:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:49%20GMT	https://kidsland.webflow.io/teachers/clarita-w-butler	D:/.ari/test/kidsland.webflow.io/teachers/clarita-w-butler.html	(from https://kidsland.webflow.io/about-us)
13:38:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:49%20GMT	https://kidsland.webflow.io/teachers/bonnie-s-rangel	D:/.ari/test/kidsland.webflow.io/teachers/bonnie-s-rangel.html	(from https://kidsland.webflow.io/about-us)
13:38:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:49%20GMT	https://kidsland.webflow.io/blog-category/playing	D:/.ari/test/kidsland.webflow.io/blog-category/playing.html	(from https://kidsland.webflow.io/blog)
13:38:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:49%20GMT	https://kidsland.webflow.io/blog-category/nannies	D:/.ari/test/kidsland.webflow.io/blog-category/nannies.html	(from https://kidsland.webflow.io/blog)
13:38:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:49%20GMT	https://kidsland.webflow.io/post/a-close-look-at-the-montessori-approach-2	D:/.ari/test/kidsland.webflow.io/post/a-close-look-at-the-montessori-approach-2.html	(from https://kidsland.webflow.io/blog)
13:38:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:49%20GMT	https://kidsland.webflow.io/post/professor-fiona-stanley---children-key-to-the-future-2	D:/.ari/test/kidsland.webflow.io/post/professor-fiona-stanley---children-key-to-the-future-2.html	(from https://kidsland.webflow.io/blog)
13:38:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:49%20GMT	https://kidsland.webflow.io/post/what-the-reggio-emilia-approach-can-offer-your-child-2	D:/.ari/test/kidsland.webflow.io/post/what-the-reggio-emilia-approach-can-offer-your-child-2.html	(from https://kidsland.webflow.io/blog)
13:38:48	0/-1	---M--	502	error ('')			https://kidsland.webflow.io/blog-category/childs	D:/.ari/test/kidsland.webflow.io/blog-category/childs.html	(from https://kidsland.webflow.io/blog)
13:38:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:49%20GMT	https://kidsland.webflow.io/post/professor-fiona-stanley---children-key-to-the-future	D:/.ari/test/kidsland.webflow.io/post/professor-fiona-stanley---children-key-to-the-future.html	(from https://kidsland.webflow.io/blog)
13:38:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:50%20GMT	https://kidsland.webflow.io/post/what-the-reggio-emilia-approach-can-offer-your-child	D:/.ari/test/kidsland.webflow.io/post/what-the-reggio-emilia-approach-can-offer-your-child.html	(from https://kidsland.webflow.io/blog)
13:38:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2002%20May%202024%2011:38:50%20GMT	https://kidsland.webflow.io/post/a-close-look-at-the-montessori-approach	D:/.ari/test/kidsland.webflow.io/post/a-close-look-at-the-montessori-approach.html	(from https://kidsland.webflow.io/blog)
